origin,year_x,month,day,temp,mean_temp
EWR,2013,3,20,37.94,37.94
EWR,2013,3,20,42.08,42.08
EWR,2013,3,20,42.98,42.980000000000004
EWR,2013,3,20,44.06,44.06
EWR,2013,3,20,44.96,44.96
EWR,2013,3,20,46.94,46.94
EWR,2013,3,21,32.0,32.0
EWR,2013,3,21,33.08,33.08
EWR,2013,3,21,33.98,33.98
EWR,2013,3,21,35.06,35.06
EWR,2013,3,21,35.96,35.96
EWR,2013,3,21,37.04,37.04
EWR,2013,3,21,37.94,37.94
EWR,2013,3,21,39.02,39.02
EWR,2013,3,21,39.92,39.92
EWR,2013,3,22,28.04,28.039999999999996
EWR,2013,3,22,30.02,30.02
EWR,2013,3,22,32.0,32.0
EWR,2013,3,22,35.06,35.06
EWR,2013,3,22,37.04,37.04
EWR,2013,3,22,39.02,39.019999999999996
EWR,2013,3,22,39.92,39.92
EWR,2013,3,22,41.0,41.0
EWR,2013,3,22,42.08,42.08
EWR,2013,3,22,42.98,42.98
EWR,2013,3,23,32.0,32.0
EWR,2013,3,23,33.98,33.98
EWR,2013,3,23,37.04,37.04
EWR,2013,3,23,39.92,39.92
EWR,2013,3,23,41.0,41.0
EWR,2013,3,23,42.08,42.08
EWR,2013,3,23,44.06,44.06
EWR,2013,3,23,44.96,44.96
EWR,2013,3,23,46.04,46.04
EWR,2013,3,23,46.94,46.94
EWR,2013,3,23,48.02,48.02
EWR,2013,3,23,48.2,48.2
EWR,2013,3,24,33.08,33.08
EWR,2013,3,24,33.98,33.98
EWR,2013,3,24,37.04,37.04
EWR,2013,3,24,39.92,39.92
EWR,2013,3,24,41.0,41.0
EWR,2013,3,24,42.08,42.08
EWR,2013,3,24,42.98,42.98
EWR,2013,3,24,44.06,44.06
EWR,2013,3,24,44.96,44.96
EWR,2013,3,24,46.04,46.040000000000006
EWR,2013,3,24,46.94,46.94
EWR,2013,3,25,35.6,35.6
EWR,2013,3,25,37.04,37.04
EWR,2013,3,25,37.94,37.940000000000005
EWR,2013,3,25,39.02,39.019999999999996
EWR,2013,3,25,39.2,39.2
EWR,2013,3,25,39.92,39.92
EWR,2013,3,26,35.96,35.96
EWR,2013,3,26,37.04,37.04
EWR,2013,3,26,39.92,39.92
EWR,2013,3,26,42.98,42.98
EWR,2013,3,26,44.96,44.96
EWR,2013,3,26,46.04,46.040000000000006
EWR,2013,3,26,46.94,46.94
EWR,2013,3,26,48.02,48.02
EWR,2013,3,26,48.92,48.92
EWR,2013,3,26,50.0,50.0
EWR,2013,3,26,51.08,51.080000000000005
EWR,2013,3,27,35.06,35.06
EWR,2013,3,27,39.02,39.02
EWR,2013,3,27,42.08,42.08
EWR,2013,3,27,44.06,44.06
EWR,2013,3,27,46.04,46.04
EWR,2013,3,27,46.94,46.94
EWR,2013,3,27,48.02,48.019999999999996
EWR,2013,3,27,48.92,48.919999999999995
EWR,2013,3,27,50.0,50.0
EWR,2013,3,27,51.98,51.98
EWR,2013,3,27,53.06,53.06
EWR,2013,3,27,53.96,53.96
EWR,2013,3,28,35.96,35.96
EWR,2013,3,28,37.04,37.04
EWR,2013,3,28,39.02,39.02
EWR,2013,3,28,42.98,42.98
EWR,2013,3,28,46.04,46.04
EWR,2013,3,28,46.94,46.94
EWR,2013,3,28,48.02,48.02
EWR,2013,3,28,48.92,48.91999999999999
EWR,2013,3,28,50.0,50.0
EWR,2013,3,29,39.92,39.92
EWR,2013,3,29,41.0,41.0
EWR,2013,3,29,42.08,42.08
EWR,2013,3,29,46.04,46.04
EWR,2013,3,29,48.02,48.02
EWR,2013,3,29,48.92,48.919999999999995
EWR,2013,3,29,50.0,50.0
EWR,2013,3,29,51.08,51.08
EWR,2013,3,29,51.98,51.98
EWR,2013,3,29,53.06,53.06
EWR,2013,3,29,53.96,53.960000000000015
EWR,2013,3,29,55.94,55.94
EWR,2013,3,30,37.94,37.94
EWR,2013,3,30,39.02,39.02
EWR,2013,3,30,42.08,42.08
EWR,2013,3,30,46.04,46.04
EWR,2013,3,30,51.98,51.98
EWR,2013,3,30,53.06,53.06
EWR,2013,3,30,53.96,53.96
EWR,2013,3,30,55.04,55.04
EWR,2013,3,30,55.94,55.94
EWR,2013,3,30,57.02,57.02
EWR,2013,3,30,59.0,59.0
EWR,2013,3,30,60.08,60.07999999999999
EWR,2013,3,31,39.92,39.92
EWR,2013,3,31,41.0,41.0
EWR,2013,3,31,46.04,46.04
EWR,2013,3,31,46.4,46.4
EWR,2013,3,31,46.94,46.94
EWR,2013,3,31,48.02,48.02
EWR,2013,3,31,48.92,48.92
EWR,2013,3,31,51.08,51.08
EWR,2013,3,31,51.98,51.98
EWR,2013,3,31,53.06,53.06
EWR,2013,3,31,55.04,55.04
EWR,2013,4,1,42.08,42.08
EWR,2013,4,1,42.98,42.98
EWR,2013,4,1,46.04,46.040000000000006
EWR,2013,4,1,46.94,46.94
EWR,2013,4,1,48.92,48.92
EWR,2013,4,1,53.06,53.06
EWR,2013,4,1,55.04,55.04
EWR,2013,4,1,59.0,59.0
EWR,2013,4,1,62.06,62.06
EWR,2013,4,1,62.96,62.96
EWR,2013,4,1,64.04,64.04
EWR,2013,4,2,33.08,33.08
EWR,2013,4,2,33.98,33.98
EWR,2013,4,2,37.04,37.04
EWR,2013,4,2,37.94,37.94
EWR,2013,4,2,39.92,39.92000000000001
EWR,2013,4,2,41.0,41.0
EWR,2013,4,2,42.08,42.07999999999999
EWR,2013,4,2,42.98,42.98
EWR,2013,4,2,44.06,44.06
EWR,2013,4,2,44.96,44.96
EWR,2013,4,3,30.92,30.92
EWR,2013,4,3,33.98,33.98
EWR,2013,4,3,35.96,35.96
EWR,2013,4,3,37.94,37.94
EWR,2013,4,3,39.02,39.02
EWR,2013,4,3,39.92,39.92
EWR,2013,4,3,42.08,42.07999999999999
EWR,2013,4,3,44.06,44.06
EWR,2013,4,3,46.04,46.04
EWR,2013,4,3,46.94,46.94
EWR,2013,4,3,48.02,48.02
EWR,2013,4,4,32.0,32.0
EWR,2013,4,4,35.06,35.06
EWR,2013,4,4,37.94,37.94
EWR,2013,4,4,39.02,39.02
EWR,2013,4,4,42.08,42.08
EWR,2013,4,4,44.06,44.06
EWR,2013,4,4,46.94,46.94
EWR,2013,4,4,48.02,48.02
EWR,2013,4,4,48.92,48.92
EWR,2013,4,4,50.0,50.0
EWR,2013,4,5,41.0,41.0
EWR,2013,4,5,42.08,42.08
EWR,2013,4,5,44.06,44.06
EWR,2013,4,5,48.02,48.02
EWR,2013,4,5,48.92,48.92
EWR,2013,4,5,51.08,51.08
EWR,2013,4,5,51.98,51.98
EWR,2013,4,5,55.04,55.040000000000006
EWR,2013,4,5,57.92,57.92
EWR,2013,4,5,60.08,60.08
EWR,2013,4,5,62.96,62.96000000000001
EWR,2013,4,5,64.04,64.04
EWR,2013,4,6,35.06,35.06
EWR,2013,4,6,35.96,35.96
EWR,2013,4,6,37.94,37.94
EWR,2013,4,6,42.08,42.08
EWR,2013,4,6,42.98,42.98
EWR,2013,4,6,44.06,44.06
EWR,2013,4,6,46.04,46.04
EWR,2013,4,6,46.94,46.94
EWR,2013,4,6,48.02,48.02
EWR,2013,4,6,50.0,50.0
EWR,2013,4,6,51.08,51.08
EWR,2013,4,6,51.98,51.98
EWR,2013,4,6,53.06,53.06
EWR,2013,4,7,39.02,39.02
EWR,2013,4,7,39.92,39.92
EWR,2013,4,7,44.06,44.06
EWR,2013,4,7,46.94,46.94
EWR,2013,4,7,51.08,51.07999999999999
EWR,2013,4,7,53.96,53.96
EWR,2013,4,7,55.94,55.94
EWR,2013,4,7,57.02,57.02
EWR,2013,4,7,57.92,57.919999999999995
EWR,2013,4,7,59.0,59.0
EWR,2013,4,8,48.02,48.02
EWR,2013,4,8,48.92,48.92
EWR,2013,4,8,53.06,53.06
EWR,2013,4,8,55.04,55.04
EWR,2013,4,8,55.94,55.94
EWR,2013,4,8,59.0,59.0
EWR,2013,4,8,62.06,62.06
EWR,2013,4,8,62.96,62.96
EWR,2013,4,8,64.04,64.04
EWR,2013,4,8,64.94,64.94
EWR,2013,4,8,66.02,66.02
EWR,2013,4,8,66.92,66.92
EWR,2013,4,8,68.0,68.0
EWR,2013,4,8,69.98,69.98
EWR,2013,4,8,71.06,71.06
EWR,2013,4,9,53.06,53.06
EWR,2013,4,9,57.02,57.02
EWR,2013,4,9,66.02,66.02
EWR,2013,4,9,73.94,73.94
EWR,2013,4,9,77.0,77.0
EWR,2013,4,9,78.98,78.98
EWR,2013,4,9,80.06,80.06
EWR,2013,4,9,80.96,80.96
EWR,2013,4,9,82.94,82.93999999999998
EWR,2013,4,9,84.02,84.02
EWR,2013,4,10,55.94,55.94
EWR,2013,4,10,57.92,57.919999999999995
EWR,2013,4,10,59.0,59.0
EWR,2013,4,10,60.08,60.080000000000005
EWR,2013,4,10,60.98,60.98
EWR,2013,4,10,62.06,62.06
EWR,2013,4,10,64.94,64.94
EWR,2013,4,10,68.0,68.0
EWR,2013,4,10,69.08,69.08
EWR,2013,4,10,71.06,71.06
EWR,2013,4,10,73.04,73.04
EWR,2013,4,11,48.92,48.919999999999995
EWR,2013,4,11,50.0,50.0
EWR,2013,4,11,51.8,51.8
EWR,2013,4,11,53.96,53.96
EWR,2013,4,11,55.04,55.04
EWR,2013,4,11,55.94,55.940000000000005
EWR,2013,4,11,57.92,57.92
EWR,2013,4,11,59.0,59.0
EWR,2013,4,11,60.08,60.08
EWR,2013,4,11,60.8,60.8
EWR,2013,4,12,42.98,42.98
EWR,2013,4,12,44.06,44.05999999999999
EWR,2013,4,12,44.6,44.60000000000001
EWR,2013,4,13,41.0,41.0
EWR,2013,4,13,44.06,44.06
EWR,2013,4,13,46.04,46.04
EWR,2013,4,13,48.02,48.02
EWR,2013,4,13,48.92,48.919999999999995
EWR,2013,4,13,53.96,53.96
EWR,2013,4,13,55.04,55.04
EWR,2013,4,13,57.02,57.02
EWR,2013,4,13,57.92,57.92
EWR,2013,4,13,59.0,59.0
EWR,2013,4,14,46.94,46.94
EWR,2013,4,14,48.02,48.02
EWR,2013,4,14,51.08,51.08
EWR,2013,4,14,51.98,51.98
EWR,2013,4,14,53.06,53.06
EWR,2013,4,14,55.94,55.94
EWR,2013,4,14,57.02,57.02000000000001
EWR,2013,4,14,57.92,57.92
EWR,2013,4,14,59.0,59.0
EWR,2013,4,14,60.08,60.07999999999999
EWR,2013,4,15,46.94,46.94
EWR,2013,4,15,48.02,48.02
EWR,2013,4,15,48.92,48.92
EWR,2013,4,15,50.0,50.0
EWR,2013,4,15,51.08,51.08
EWR,2013,4,15,53.06,53.06
EWR,2013,4,15,53.96,53.96
EWR,2013,4,16,50.0,50.0
EWR,2013,4,16,51.08,51.080000000000005
EWR,2013,4,16,53.96,53.96
EWR,2013,4,16,57.92,57.92
EWR,2013,4,16,60.98,60.98
EWR,2013,4,16,62.06,62.06
EWR,2013,4,16,62.96,62.96
EWR,2013,4,16,64.04,64.03999999999999
EWR,2013,4,16,64.94,64.94
EWR,2013,4,17,57.02,57.02
EWR,2013,4,17,57.2,57.199999999999996
EWR,2013,4,17,57.92,57.919999999999995
EWR,2013,4,17,62.06,62.06
EWR,2013,4,17,66.02,66.02
EWR,2013,4,17,68.0,68.0
EWR,2013,4,17,69.08,69.08
EWR,2013,4,17,69.98,69.98
EWR,2013,4,17,71.06,71.06
EWR,2013,4,17,71.96,71.96
EWR,2013,4,18,53.06,53.06
EWR,2013,4,18,53.6,53.60000000000001
EWR,2013,4,18,53.96,53.96
EWR,2013,4,18,55.04,55.04
EWR,2013,4,18,55.94,55.94
EWR,2013,4,18,57.02,57.02
EWR,2013,4,19,59.0,59.0
EWR,2013,4,19,60.98,60.98
EWR,2013,4,19,62.06,62.06
EWR,2013,4,19,66.2,66.2
EWR,2013,4,19,69.08,69.08
EWR,2013,4,19,69.98,69.98
EWR,2013,4,19,71.06,71.05999999999997
EWR,2013,4,19,71.96,71.96
EWR,2013,4,19,73.4,73.4
EWR,2013,4,19,75.2,75.2
EWR,2013,4,19,75.92,75.92
EWR,2013,4,20,51.08,51.08
EWR,2013,4,20,51.98,51.98
EWR,2013,4,20,53.06,53.06
EWR,2013,4,20,53.96,53.96
EWR,2013,4,20,55.04,55.04
EWR,2013,4,20,57.02,57.019999999999996
EWR,2013,4,20,59.0,59.0
EWR,2013,4,20,60.08,60.080000000000005
EWR,2013,4,20,60.98,60.98
EWR,2013,4,21,37.94,37.94
EWR,2013,4,21,39.92,39.92
EWR,2013,4,21,42.08,42.08
EWR,2013,4,21,42.98,42.98
EWR,2013,4,21,44.96,44.96
EWR,2013,4,21,48.02,48.02
EWR,2013,4,21,48.92,48.92000000000001
EWR,2013,4,21,50.0,50.0
EWR,2013,4,21,51.08,51.08
EWR,2013,4,21,53.06,53.06
EWR,2013,4,22,44.06,44.06
EWR,2013,4,22,44.96,44.96
EWR,2013,4,22,46.04,46.040000000000006
EWR,2013,4,22,48.02,48.02
EWR,2013,4,22,48.92,48.92
EWR,2013,4,22,50.0,50.0
EWR,2013,4,22,51.08,51.080000000000005
EWR,2013,4,22,53.06,53.06
EWR,2013,4,23,41.0,41.0
EWR,2013,4,23,42.08,42.08
EWR,2013,4,23,42.98,42.980000000000004
EWR,2013,4,23,44.96,44.96
EWR,2013,4,23,46.94,46.93999999999999
EWR,2013,4,23,48.92,48.92
EWR,2013,4,23,50.0,50.0
EWR,2013,4,23,51.08,51.07999999999999
EWR,2013,4,23,51.8,51.79999999999999
EWR,2013,4,23,51.98,51.98
EWR,2013,4,24,42.08,42.08
EWR,2013,4,24,44.06,44.06
EWR,2013,4,24,48.02,48.02
EWR,2013,4,24,51.98,51.98
EWR,2013,4,24,57.02,57.02
EWR,2013,4,24,59.0,59.0
EWR,2013,4,24,60.08,60.08
EWR,2013,4,24,60.98,60.98
EWR,2013,4,24,62.06,62.06
EWR,2013,4,24,62.96,62.96
EWR,2013,4,24,64.04,64.03999999999999
EWR,2013,4,24,66.92,66.91999999999999
EWR,2013,4,24,68.0,68.0
EWR,2013,4,24,69.98,69.98
EWR,2013,4,25,48.02,48.02
EWR,2013,4,25,50.0,50.0
EWR,2013,4,25,53.06,53.06
EWR,2013,4,25,55.04,55.04
EWR,2013,4,25,55.94,55.94
EWR,2013,4,25,57.02,57.02
EWR,2013,4,25,59.0,59.0
EWR,2013,4,25,60.08,60.080000000000005
EWR,2013,4,25,60.98,60.98
EWR,2013,4,25,62.96,62.96
EWR,2013,4,25,64.04,64.04
EWR,2013,4,25,64.94,64.94
EWR,2013,4,26,51.98,51.980000000000004
EWR,2013,4,26,53.96,53.959999999999994
EWR,2013,4,26,55.94,55.94
EWR,2013,4,26,57.92,57.92
EWR,2013,4,26,60.08,60.08
EWR,2013,4,26,60.98,60.98
EWR,2013,4,26,62.06,62.06
EWR,2013,4,26,64.04,64.04
EWR,2013,4,26,64.94,64.94
EWR,2013,4,26,66.02,66.02
EWR,2013,4,27,46.94,46.94
EWR,2013,4,27,51.08,51.080000000000005
EWR,2013,4,27,57.02,57.02
EWR,2013,4,27,57.92,57.92
EWR,2013,4,27,59.0,59.0
EWR,2013,4,27,60.08,60.08
EWR,2013,4,27,62.06,62.06
EWR,2013,4,27,62.96,62.96
EWR,2013,4,27,64.04,64.04
EWR,2013,4,27,66.02,66.02
EWR,2013,4,27,66.92,66.92
EWR,2013,4,27,68.0,68.0
EWR,2013,4,28,48.02,48.02
EWR,2013,4,28,48.92,48.919999999999995
EWR,2013,4,28,53.06,53.06
EWR,2013,4,28,55.04,55.04
EWR,2013,4,28,57.92,57.92
EWR,2013,4,28,59.0,59.0
EWR,2013,4,28,60.08,60.080000000000005
EWR,2013,4,28,60.98,60.98
EWR,2013,4,28,62.96,62.96
EWR,2013,4,28,64.04,64.04
EWR,2013,4,28,64.94,64.94
EWR,2013,4,28,66.92,66.92
EWR,2013,4,28,68.0,68.0
EWR,2013,4,29,53.96,53.96000000000001
EWR,2013,4,29,55.04,55.03999999999999
EWR,2013,4,29,55.94,55.94
EWR,2013,4,30,53.96,53.96
EWR,2013,4,30,55.04,55.04
EWR,2013,4,30,55.94,55.94
EWR,2013,4,30,57.02,57.02
EWR,2013,4,30,57.92,57.92000000000001
EWR,2013,4,30,60.08,60.07999999999999
EWR,2013,4,30,60.98,60.98
EWR,2013,4,30,62.06,62.06
EWR,2013,4,30,62.96,62.96
EWR,2013,4,30,64.04,64.04
EWR,2013,5,1,48.02,48.02
EWR,2013,5,1,53.96,53.96
EWR,2013,5,1,55.94,55.94
EWR,2013,5,1,57.02,57.02
EWR,2013,5,1,59.0,59.0
EWR,2013,5,1,60.98,60.98
EWR,2013,5,1,62.06,62.06
EWR,2013,5,1,62.96,62.96
EWR,2013,5,1,64.04,64.04
EWR,2013,5,2,48.92,48.92
EWR,2013,5,2,51.08,51.08
EWR,2013,5,2,55.04,55.04
EWR,2013,5,2,59.0,59.0
EWR,2013,5,2,60.08,60.080000000000005
EWR,2013,5,2,60.98,60.98
EWR,2013,5,2,62.06,62.06
EWR,2013,5,2,62.96,62.96
EWR,2013,5,2,64.04,64.04
EWR,2013,5,2,64.94,64.94
EWR,2013,5,2,66.02,66.02
EWR,2013,5,2,66.92,66.92
EWR,2013,5,2,68.0,68.0
EWR,2013,5,3,51.08,51.08
EWR,2013,5,3,51.98,51.98
EWR,2013,5,3,53.96,53.96
EWR,2013,5,3,55.04,55.04
EWR,2013,5,3,55.94,55.94
EWR,2013,5,3,57.02,57.02
EWR,2013,5,3,57.92,57.92
EWR,2013,5,3,60.08,60.08000000000002
EWR,2013,5,3,60.98,60.980000000000004
EWR,2013,5,4,44.06,44.06
EWR,2013,5,4,48.92,48.92
EWR,2013,5,4,51.08,51.080000000000005
EWR,2013,5,4,51.98,51.98
EWR,2013,5,4,53.06,53.06
EWR,2013,5,4,53.96,53.96
EWR,2013,5,4,55.04,55.04
EWR,2013,5,4,57.02,57.02
EWR,2013,5,4,60.08,60.08
EWR,2013,5,4,62.96,62.96
EWR,2013,5,4,64.04,64.04
EWR,2013,5,5,46.94,46.94
EWR,2013,5,5,48.02,48.02
EWR,2013,5,5,50.0,50.0
EWR,2013,5,5,51.08,51.07999999999999
EWR,2013,5,5,51.98,51.98
EWR,2013,5,5,53.06,53.06
EWR,2013,5,5,53.96,53.96
EWR,2013,5,5,55.04,55.04
EWR,2013,5,5,55.94,55.94
EWR,2013,5,5,57.02,57.019999999999996
EWR,2013,5,5,57.92,57.92
EWR,2013,5,6,51.08,51.07999999999999
EWR,2013,5,6,51.98,51.98
EWR,2013,5,6,53.96,53.96
EWR,2013,5,6,55.04,55.04
EWR,2013,5,6,55.94,55.94
EWR,2013,5,6,57.02,57.02
EWR,2013,5,6,59.0,59.0
EWR,2013,5,6,62.06,62.06
EWR,2013,5,6,62.96,62.96
EWR,2013,5,6,64.04,64.04
EWR,2013,5,6,64.94,64.94
EWR,2013,5,7,55.4,55.39999999999999
EWR,2013,5,7,57.92,57.92
EWR,2013,5,7,60.08,60.080000000000005
EWR,2013,5,7,62.06,62.06
EWR,2013,5,7,62.96,62.96
EWR,2013,5,7,64.04,64.03999999999999
EWR,2013,5,7,64.94,64.94
EWR,2013,5,7,66.92,66.92
EWR,2013,5,7,68.0,68.0
EWR,2013,5,7,69.08,69.08
EWR,2013,5,7,69.98,69.98
EWR,2013,5,7,71.06,71.06
EWR,2013,5,8,59.0,59.0
EWR,2013,5,8,60.08,60.08
EWR,2013,5,8,60.8,60.79999999999999
EWR,2013,5,8,60.98,60.98
EWR,2013,5,8,62.06,62.06
EWR,2013,5,8,62.6,62.6
EWR,2013,5,8,62.96,62.96
EWR,2013,5,8,64.4,64.39999999999999
EWR,2013,5,8,64.94,64.94
EWR,2013,5,8,66.92,66.92
EWR,2013,5,9,57.2,57.20000000000002
EWR,2013,5,9,57.92,57.919999999999995
EWR,2013,5,9,59.0,59.0
EWR,2013,5,9,60.08,60.08
EWR,2013,5,9,64.04,64.04
EWR,2013,5,9,64.94,64.94
EWR,2013,5,9,66.02,66.02
EWR,2013,5,9,66.92,66.91999999999999
EWR,2013,5,9,68.0,68.0
EWR,2013,5,9,69.98,69.98
EWR,2013,5,10,55.94,55.94
EWR,2013,5,10,57.92,57.92000000000001
EWR,2013,5,10,62.96,62.96
EWR,2013,5,10,66.02,66.02
EWR,2013,5,10,68.0,68.0
EWR,2013,5,10,69.08,69.08
EWR,2013,5,10,69.98,69.98
EWR,2013,5,10,71.06,71.06
EWR,2013,5,10,73.04,73.04
EWR,2013,5,10,73.94,73.94
EWR,2013,5,10,75.92,75.92
EWR,2013,5,10,77.0,77.0
EWR,2013,5,10,78.08,78.08
EWR,2013,5,10,80.96,80.96
EWR,2013,5,11,64.04,64.04
EWR,2013,5,11,64.94,64.94000000000001
EWR,2013,5,11,66.92,66.92
EWR,2013,5,11,68.0,68.0
EWR,2013,5,11,69.98,69.98
EWR,2013,5,11,71.06,71.06
EWR,2013,5,11,73.4,73.4
EWR,2013,5,12,55.04,55.04
EWR,2013,5,12,57.92,57.919999999999995
EWR,2013,5,12,59.0,59.0
EWR,2013,5,12,60.98,60.98
EWR,2013,5,12,62.06,62.06
EWR,2013,5,12,64.04,64.04
EWR,2013,5,12,64.94,64.94
EWR,2013,5,12,66.02,66.02
EWR,2013,5,12,66.92,66.92
EWR,2013,5,12,68.0,68.0
EWR,2013,5,12,69.08,69.08
EWR,2013,5,13,48.02,48.02
EWR,2013,5,13,50.0,50.0
EWR,2013,5,13,51.08,51.08
EWR,2013,5,13,51.98,51.980000000000004
EWR,2013,5,13,53.96,53.96000000000001
EWR,2013,5,13,55.94,55.94000000000001
EWR,2013,5,13,57.92,57.92
EWR,2013,5,14,42.98,42.98
EWR,2013,5,14,44.96,44.96
EWR,2013,5,14,48.02,48.02
EWR,2013,5,14,51.08,51.08
EWR,2013,5,14,53.96,53.96
EWR,2013,5,14,55.94,55.94
EWR,2013,5,14,57.02,57.02
EWR,2013,5,14,57.92,57.919999999999995
EWR,2013,5,14,60.98,60.980000000000004
EWR,2013,5,14,62.06,62.06
EWR,2013,5,15,51.08,51.08
EWR,2013,5,15,53.06,53.06
EWR,2013,5,15,55.94,55.94
EWR,2013,5,15,59.0,59.0
EWR,2013,5,15,60.08,60.08
EWR,2013,5,15,60.98,60.98
EWR,2013,5,15,62.06,62.06
EWR,2013,5,15,64.04,64.04
EWR,2013,5,15,66.92,66.92
EWR,2013,5,15,69.08,69.08
EWR,2013,5,15,69.98,69.98
EWR,2013,5,15,71.06,71.06
EWR,2013,5,15,73.4,73.4
EWR,2013,5,15,73.94,73.94
EWR,2013,5,16,64.94,64.94
EWR,2013,5,16,66.92,66.92
EWR,2013,5,16,69.08,69.08
EWR,2013,5,16,69.98,69.98
EWR,2013,5,16,71.96,71.96
EWR,2013,5,16,73.94,73.94
EWR,2013,5,16,75.02,75.02
EWR,2013,5,16,75.92,75.92
EWR,2013,5,16,78.98,78.98
EWR,2013,5,16,80.06,80.06
EWR,2013,5,16,80.96,80.96
EWR,2013,5,17,60.08,60.08
EWR,2013,5,17,62.06,62.06
EWR,2013,5,17,62.96,62.96
EWR,2013,5,17,64.94,64.94
EWR,2013,5,17,66.92,66.92
EWR,2013,5,17,68.0,68.0
EWR,2013,5,17,69.08,69.08
EWR,2013,5,17,69.98,69.98
EWR,2013,5,17,71.96,71.96
EWR,2013,5,17,73.04,73.04
EWR,2013,5,17,73.94,73.94
EWR,2013,5,17,75.02,75.02
EWR,2013,5,18,59.0,59.0
EWR,2013,5,18,60.08,60.07999999999999
EWR,2013,5,18,60.98,60.980000000000004
EWR,2013,5,18,62.06,62.059999999999995
EWR,2013,5,18,62.96,62.96
EWR,2013,5,19,55.94,55.94
EWR,2013,5,19,57.02,57.02000000000001
EWR,2013,5,19,57.2,57.20000000000001
EWR,2013,5,19,57.92,57.92000000000001
EWR,2013,5,20,59.0,59.0
EWR,2013,5,20,60.08,60.080000000000005
EWR,2013,5,20,62.96,62.96
EWR,2013,5,20,66.92,66.92
EWR,2013,5,20,69.98,69.98
EWR,2013,5,20,73.94,73.94
EWR,2013,5,20,75.02,75.02
EWR,2013,5,20,75.92,75.92
EWR,2013,5,20,78.08,78.08
EWR,2013,5,20,78.98,78.98
EWR,2013,5,20,80.06,80.06
EWR,2013,5,20,80.96,80.96
EWR,2013,5,21,68.0,68.0
EWR,2013,5,21,71.06,71.06
EWR,2013,5,21,75.02,75.02
EWR,2013,5,21,78.08,78.08
EWR,2013,5,21,80.06,80.06
EWR,2013,5,21,80.96,80.96
EWR,2013,5,21,82.04,82.04
EWR,2013,5,21,84.02,84.02
EWR,2013,5,21,84.92,84.92
EWR,2013,5,21,86.0,86.0
EWR,2013,5,21,87.08,87.08
EWR,2013,5,21,87.98,87.98
EWR,2013,5,22,62.96,62.96000000000001
EWR,2013,5,22,64.04,64.04
EWR,2013,5,22,64.4,64.39999999999999
EWR,2013,5,22,66.92,66.92
EWR,2013,5,22,71.06,71.06
EWR,2013,5,22,73.04,73.04
EWR,2013,5,22,73.94,73.94
EWR,2013,5,22,75.02,75.02
EWR,2013,5,22,77.0,77.0
EWR,2013,5,22,78.08,78.08
EWR,2013,5,22,78.8,78.8
EWR,2013,5,22,78.98,78.98
EWR,2013,5,23,69.98,69.98
EWR,2013,5,23,71.06,71.06
EWR,2013,5,23,71.96,71.96
EWR,2013,5,23,73.4,73.4
EWR,2013,5,23,73.94,73.94
EWR,2013,5,23,75.02,75.02
EWR,2013,5,23,75.2,75.2
EWR,2013,5,23,75.92,75.92
EWR,2013,5,23,78.8,78.8
EWR,2013,5,23,80.06,80.06
EWR,2013,5,23,82.4,82.4
EWR,2013,5,23,82.94,82.94
EWR,2013,5,24,48.02,48.02
EWR,2013,5,24,48.92,48.92
EWR,2013,5,24,50.0,50.0
EWR,2013,5,24,51.8,51.8
EWR,2013,5,24,51.98,51.98
EWR,2013,5,24,55.04,55.04
EWR,2013,5,24,57.92,57.92
EWR,2013,5,24,59.0,59.0
EWR,2013,5,24,64.04,64.04
EWR,2013,5,24,64.94,64.94
EWR,2013,5,24,66.02,66.02
EWR,2013,5,24,66.2,66.2
EWR,2013,5,25,46.94,46.94
EWR,2013,5,25,48.02,48.02
EWR,2013,5,25,48.92,48.92
EWR,2013,5,25,51.8,51.8
EWR,2013,5,25,51.98,51.98
EWR,2013,5,25,53.06,53.06
EWR,2013,5,25,53.96,53.96
EWR,2013,5,25,55.04,55.04
EWR,2013,5,25,55.94,55.94
EWR,2013,5,25,57.02,57.02
EWR,2013,5,26,48.02,48.02
EWR,2013,5,26,51.08,51.080000000000005
EWR,2013,5,26,53.06,53.06
EWR,2013,5,26,57.02,57.02
EWR,2013,5,26,59.0,59.0
EWR,2013,5,26,62.96,62.96
EWR,2013,5,26,64.94,64.94
EWR,2013,5,26,66.92,66.92
EWR,2013,5,26,68.0,68.0
EWR,2013,5,26,69.08,69.08
EWR,2013,5,26,69.98,69.98
EWR,2013,5,26,71.06,71.06
EWR,2013,5,27,50.0,50.0
EWR,2013,5,27,55.94,55.94
EWR,2013,5,27,62.06,62.06
EWR,2013,5,27,64.04,64.04
EWR,2013,5,27,68.0,68.0
EWR,2013,5,27,69.08,69.08
EWR,2013,5,27,69.98,69.98
EWR,2013,5,27,71.06,71.06
EWR,2013,5,27,73.04,73.04
EWR,2013,5,27,73.94,73.94
EWR,2013,5,27,75.02,75.02
EWR,2013,5,28,57.2,57.2
EWR,2013,5,28,57.92,57.919999999999995
EWR,2013,5,28,59.0,59.0
EWR,2013,5,28,60.08,60.07999999999999
EWR,2013,5,28,60.8,60.800000000000004
EWR,2013,5,28,60.98,60.98
EWR,2013,5,28,62.06,62.06
EWR,2013,5,28,62.96,62.96
EWR,2013,5,28,64.94,64.94
EWR,2013,5,28,66.02,66.02
